nombre_paciente,ciudad,nombres,apellidos,edad_paciente,genero,num_documento,telefono,correo_electronico,tipo_seguro,distrito,especialidad,prioridad,motivo,fecha_cita,hora_cita,turno_cita,estado_cita,nivel_riesgo,id_registro,pais,region,provincia,ubigeo,establecimiento_salud,tipo_establecimiento,id_paciente,genero_paciente,fecha_nacimiento,id_medico,nombre_medico,especialidad_medico,correo_medico,id_cita,codigo_cita,tipo_cita,programada_en,estado,sintoma,codigo_cie10,descripcion_cie10,canal,texto_voz,texto,intencion,codigo_ticket,ticket_confirmado,notificacion_email,notificacion_sms,num_inasistencias_previas,distancia_km,dias_para_cita,minutos_espera_estimados,puntaje_riesgo,objetivo_no_show,creado_en
Lidia Campos Flores,San Martín de Pangoa,Lidia,Campos Flores,62,F,51442038,910469657,lidia.campos843@gmail.com,EsSalud,Pichanaki,Medicina General,baja,Evaluación de hemoglobina baja,2026-07-27,11:30,manana,pending,alto,3751,Peru,Junín,Chanchamayo,120304,Hospital de Pichanaki,Hospital II-1,2605,F,1963-09-21,49,Dr. Pedro Sánchez Quispe,Medicina General,pedro.sanchezquispe@hospitalpichanaki.gob.pe,3751,PICHANAKI-CIT-003751,control,2026-07-27 11:30:00,pending,anemia,J00,Resfriado común,whatsapp,"Buenos días, me puede decir los horarios del doctor Huamán","Buenos días, me puede decir los horarios del doctor Huamán",consultar_doctor,PICHANAKI-TCK-134747,0,1,0,0,2.1,55,42,21.6,1,2026-04-27 00:50:46
Silvia Aguilar Tueros,San Luis de Shuaro,Silvia,Aguilar Tueros,65,F,40272606,997675679,silvia.aguilar302@gmail.com,EsSalud,Satipo,Traumatología,media,Fiebre alta desde hace 3 días,2026-07-12,09:30,manana,cancelled,alto,3752,Peru,Junín,Chanchamayo,120701,Microred Pichanaki,Microred,70,F,1960-11-04,1,Dr. Víctor López Sánchez,Traumatología,victor.lopezsanchez@hospitalpichanaki.gob.pe,3752,PICHANAKI-CIT-003752,control,2026-07-12 09:30:00,cancelled,fiebre,M54,Lumbago,web,"Buen día, cancéleme la cita por favor, ya no la necesito","Buen día, cancéleme la cita por favor, ya no la necesito",cancelar_cita,PICHANAKI-TCK-627810,0,1,0,2,82.2,40,92,73.1,0,2026-05-16 00:50:46
Carlos Tueros Untiveros,San José,Carlos,Tueros Untiveros,43,M,98235323,981740986,carlos.tueros492@gmail.com,SIS,Villa Rica,Odontología,media,Control de diabetes mellitus tipo 2,2026-05-09,12:30,manana,cancelled,alto,3753,Peru,Junín,Chanchamayo,120306,Microred Pichanaki,Microred,2606,M,1982-12-14,49,Dr. Joel Mamani Quispe,Odontología,joel.mamaniquispe@hospitalpichanaki.gob.pe,3753,PICHANAKI-CIT-003753,primera_vez,2026-05-09 12:30:00,cancelled,diabetes,K02,Caries dental,web,Aceptan seguro SIS para las consultas externas,Aceptan seguro SIS para las consultas externas,informacion_servicios,PICHANAKI-TCK-271859,0,0,0,2,61.1,0,76,79.0,0,2026-04-25 00:50:46
Elsa Quispe Rodríguez,San Pedro,Elsa,Quispe Rodríguez,81,F,94137079,960505941,elsa.quispe972@gmail.com,SIS,Perené,Medicina Interna,media,Depresión en seguimiento,2026-06-28,15:30,tarde,rescheduled,bajo,3754,Peru,Junín,Chanchamayo,120303,Centro de Salud San Ramón,Centro de Salud,1952,F,1945-03-27,16,Dr. Hugo García Rodríguez,Medicina Interna,hugo.garciarodriguez@hospitalpichanaki.gob.pe,3754,PICHANAKI-CIT-003754,primera_vez,2026-06-28 15:30:00,rescheduled,problemas emocionales,G40,Epilepsia,telefono,Por favor agéndeme una cita con el traumatólogo me duele la rodilla,Por favor agéndeme una cita con el traumatólogo me duele la rodilla,agendar_cita,PICHANAKI-TCK-850662,0,1,0,0,27.9,26,30,11.1,0,2026-05-30 00:50:46
Nelly Mamani Huamán,San Luis de Shuaro,Nelly,Mamani Huamán,51,F,77001735,913340322,nelly.mamani733@gmail.com,SIS,Río Negro,Medicina General,media,Dolor en la parte baja del abdomen,2026-07-23,08:15,manana,pending,bajo,3755,Peru,Junín,Chanchamayo,120701,Hospital de Pichanaki,Hospital II-1,2607,F,1974-11-14,22,Dr. Luis Huamán Torres,Medicina General,luis.huamantorres@hospitalpichanaki.gob.pe,3755,PICHANAKI-CIT-003755,control,2026-07-23 08:15:00,pending,dolor abdominal,N39,Infección urinaria,presencial,"Por favor, necesito reservar una cita para un chequeo completo","Por favor, necesito reservar una cita para un chequeo completo",agendar_cita,PICHANAKI-TCK-986336,0,1,0,0,69.4,51,35,33.0,0,2026-04-23 00:50:46
Hugo Pérez Aguilar,Unión Ashaninka,Hugo,Pérez Aguilar,60,M,84473768,944245399,hugo.perez881@gmail.com,SIS,Villa Rica,Cardiología,baja,Evaluación de peso y talla - niño de 2 años,2026-05-10,16:15,tarde,completed,alto,3756,Peru,Junín,Chanchamayo,120306,Puesto de Salud Villa Rica,Puesto de Salud,2608,M,1965-09-21,41,Dra. Isabel Reyes Contreras,Cardiología,isabel.reyescontreras@hospitalpichanaki.gob.pe,3756,PICHANAKI-CIT-003756,control,2026-05-10 16:15:00,completed,control niño sano,I48,Fibrilación auricular,voz_ia,Quisiera modificar la hora de mi cita de las 8 a las 11,Quisiera modificar la hora de mi cita de las 8 a las 11,reprogramar_cita,PICHANAKI-TCK-352136,0,1,0,2,79.7,0,67,67.3,0,2026-04-09 00:50:46
Paulina Vilchez López,Marankiari,Paulina,Vilchez López,58,F,78726391,909480429,paulina.vilchez780@gmail.com,SIS,San Ramón,Traumatología,media,Evaluación de hemoglobina baja,2026-06-17,09:15,manana,confirmed,alto,3757,Peru,Junín,Chanchamayo,120301,Centro de Salud San Ramón,Centro de Salud,2609,F,1967-10-20,5,Dr. Víctor López Sánchez,Traumatología,victor.lopezsanchez@hospitalpichanaki.gob.pe,3757,PICHANAKI-CIT-003757,primera_vez,2026-06-17 09:15:00,confirmed,anemia,M17,Artrosis de rodilla,web,"Hola, por favor cancele mi cita porque tengo una emergencia familiar","Hola, por favor cancele mi cita porque tengo una emergencia familiar",cancelar_cita,PICHANAKI-TCK-809198,1,1,0,0,34.6,15,60,45.0,0,2026-04-26 00:50:46
Vilma Untiveros Rivera,Shori,Vilma,Untiveros Rivera,44,F,74903365,936366858,vilma.untiveros784@gmail.com,EsSalud,Perené,Dermatología,media,Control de anemia en gestante,2026-05-07,09:30,manana,completed,bajo,3758,Peru,Junín,Chanchamayo,120303,Centro de Salud Perené,Centro de Salud,2610,F,1981-09-13,18,Dra. Patricia Montesinos Páucar,Dermatología,patricia.montesinospaucar@hospitalpichanaki.gob.pe,3758,PICHANAKI-CIT-003758,primera_vez,2026-05-07 09:30:00,completed,anemia,L20,Dermatitis atópica,voz_ia,"Buenas tardes, deseo programar una cita médica para hoy si es posible","Buenas tardes, deseo programar una cita médica para hoy si es posible",agendar_cita,PICHANAKI-TCK-601912,0,1,0,0,21.5,0,46,8.5,0,2026-04-23 00:50:46
Elías Huamán Morales,Buenos Aires,Elías,Huamán Morales,63,M,84887012,928520274,elias.huaman910@gmail.com,Sin seguro,Perené,Cardiología,baja,Evaluación de peso y talla - niño de 2 años,2026-07-30,07:15,manana,pending,alto,3759,Peru,Junín,Chanchamayo,120303,Centro de Salud Perené,Centro de Salud,2611,M,1963-03-25,4,Dr. Alberto Ramírez Chávez,Cardiología,alberto.ramirezchavez@hospitalpichanaki.gob.pe,3759,PICHANAKI-CIT-003759,resultados,2026-07-30 07:15:00,pending,control niño sano,I48,Fibrilación auricular,voz_ia,"Por favor, necesito reservar una cita para un chequeo completo","Por favor, necesito reservar una cita para un chequeo completo",agendar_cita,PICHANAKI-TCK-144946,0,1,0,1,12.5,58,91,62.0,1,2026-05-04 00:50:46
Edgar Pérez Tapia,Buenos Aires,Edgar,Pérez Tapia,25,M,18476034,977221474,edgar.perez765@gmail.com,SIS,San Ramón,Medicina General,media,Pie diabético - control de úlcera,2026-07-19,18:15,tarde,rescheduled,alto,3760,Peru,Junín,Chanchamayo,120301,Centro de Salud San Ramón,Centro de Salud,2612,M,2000-12-01,14,Dra. Rosa Salazar Huertas,Medicina General,rosa.salazarhuertas@hospitalpichanaki.gob.pe,3760,PICHANAKI-CIT-003760,primera_vez,2026-07-19 18:15:00,rescheduled,diabetes,D50,Anemia ferropénica,web,"Hola buenas, quisiera separar cita para control prenatal","Hola buenas, quisiera separar cita para control prenatal",agendar_cita,PICHANAKI-TCK-101120,0,0,1,0,27.8,47,94,52.8,1,2026-04-29 00:50:46
Rolando Contreras Rojas,Bajo Yurinaki,Rolando,Contreras Rojas,64,M,15339567,918862579,rolando.contreras117@gmail.com,SIS,Villa Rica,Medicina General,media,Reacción alérgica cutánea,2026-05-05,09:00,manana,cancelled,bajo,3761,Peru,Junín,Chanchamayo,120306,Hospital de Pichanaki,Hospital II-1,2613,M,1962-01-23,30,Dr. Pedro Sánchez Quispe,Medicina General,pedro.sanchezquispe@hospitalpichanaki.gob.pe,3761,PICHANAKI-CIT-003761,control,2026-05-05 09:00:00,cancelled,alergias,J00,Resfriado común,web,"Buen día, cancéleme la cita por favor, ya no la necesito","Buen día, cancéleme la cita por favor, ya no la necesito",cancelar_cita,PICHANAKI-TCK-519329,0,1,0,1,74.7,0,25,37.3,0,2026-04-28 00:50:46
Victoria Huamán Rojas,Pichanaqui,Victoria,Huamán Rojas,49,F,71804552,903097330,victoria.huaman21@gmail.com,EsSalud,Pichanaki,Ginecología,baja,Lumbago crónico agudizado,2026-06-25,07:30,manana,cancelled,bajo,3762,Peru,Junín,Chanchamayo,120304,Hospital de Pichanaki,Hospital II-1,2614,F,1976-09-18,44,Dra. Silvia Campos Vilchez,Ginecología,silvia.camposvilchez@hospitalpichanaki.gob.pe,3762,PICHANAKI-CIT-003762,control,2026-06-25 07:30:00,cancelled,dolor de espalda,N97,Infertilidad femenina,whatsapp,"Hola, necesito dar de baja mi cita programada para mañana","Hola, necesito dar de baja mi cita programada para mañana",cancelar_cita,PICHANAKI-TCK-609476,0,1,0,0,0.9,23,38,0.0,0,2026-06-02 00:50:46
Elías Sánchez Ccoicca,Bajo Yurinaki,Elías,Sánchez Ccoicca,19,M,27696723,957653150,elias.sanchez309@gmail.com,SIS,Perené,Cardiología,alta,Control de crecimiento y desarrollo,2026-05-15,18:45,tarde,cancelled,bajo,3763,Peru,Junín,Chanchamayo,120303,Hospital de Pichanaki,Hospital II-1,2615,M,2007-06-05,25,Dra. Isabel Reyes Contreras,Cardiología,isabel.reyescontreras@hospitalpichanaki.gob.pe,3763,PICHANAKI-CIT-003763,primera_vez,2026-05-15 18:45:00,cancelled,control niño sano,I50,Insuficiencia cardíaca,telefono,Cuáles son los especialistas que atienden en la tarde,Cuáles son los especialistas que atienden en la tarde,consultar_doctor,PICHANAKI-TCK-703639,0,1,0,0,17.0,0,38,14.1,0,2026-04-13 00:50:46
Elmer Sánchez Aguilar,Shori,Elmer,Sánchez Aguilar,37,M,23344611,901661824,elmer.sanchez517@gmail.com,Sin seguro,San Luis de Shuaro,Medicina General,baja,Control por migraña recurrente,2026-06-05,14:15,tarde,confirmed,bajo,3764,Peru,Junín,Chanchamayo,120305,Microred Pichanaki,Microred,2616,M,1989-03-16,15,Dr. Luis Huamán Torres,Medicina General,luis.huamantorres@hospitalpichanaki.gob.pe,3764,PICHANAKI-CIT-003764,control,2026-06-05 14:15:00,confirmed,dolor de cabeza intenso,N39,Infección urinaria,telefono,"Por favor, necesito separar una cita para mi mamá Elmer Sánchez Aguilar que tiene dolor de cabeza","Por favor, necesito separar una cita para mi mamá Elmer Sánchez Aguilar que tiene dolor de cabeza",agendar_cita,PICHANAKI-TCK-451578,1,1,0,0,29.4,3,66,31.4,0,2026-05-30 00:50:46
Walter Martínez Ramírez,San Cristóbal,Walter,Martínez Ramírez,41,M,98495653,981002455,walter.martinez912@gmail.com,Sin seguro,Perené,Cardiología,media,Tos persistente desde hace dos semanas,2026-05-31,08:45,manana,completed,alto,3765,Peru,Junín,Chanchamayo,120303,Centro de Salud Perené,Centro de Salud,2617,M,1984-08-31,36,Dra. Isabel Reyes Contreras,Cardiología,isabel.reyescontreras@hospitalpichanaki.gob.pe,3765,PICHANAKI-CIT-003765,primera_vez,2026-05-31 08:45:00,completed,tos seca,I48,Fibrilación auricular,telefono,Quiero revisar el horario de mi consulta por favor,Quiero revisar el horario de mi consulta por favor,consultar_cita,PICHANAKI-TCK-762360,0,1,1,1,23.8,0,62,61.3,1,2026-05-08 00:50:46
Ricardo Huamán Sinche,La Merced,Ricardo,Huamán Sinche,56,M,41330273,936286697,ricardo.huaman902@gmail.com,EsSalud,Pichanaki,Urología,alta,Rinitis alérgica estacional,2026-06-04,07:15,manana,confirmed,medio,3766,Peru,Junín,Chanchamayo,120304,Hospital de Pichanaki,Hospital II-1,1563,M,1970-06-14,41,Dr. Javier López Quispe,Urología,javier.lopezquispe@hospitalpichanaki.gob.pe,3766,PICHANAKI-CIT-003766,primera_vez,2026-06-04 07:15:00,confirmed,alergias,N40,Hiperplasia prostática,whatsapp,"Buenos días, quiero consultar si mi cita está confirmada","Buenos días, quiero consultar si mi cita está confirmada",consultar_cita,PICHANAKI-TCK-169117,1,1,1,0,2.0,2,29,4.4,0,2026-05-24 00:50:46
Ruth Contreras Vásquez,San José de Shori,Ruth,Contreras Vásquez,71,F,13384143,929463170,ruth.contreras519@gmail.com,Privado,Perené,Urología,media,Plan nutricional para perder peso,2026-06-30,11:15,manana,confirmed,bajo,3767,Peru,Junín,Chanchamayo,120303,Hospital de Pichanaki,Hospital II-1,1982,F,1954-08-19,36,Dr. Elmer Ramírez Tapia,Urología,elmer.ramireztapia@hospitalpichanaki.gob.pe,3767,PICHANAKI-CIT-003767,resultados,2026-06-30 11:15:00,confirmed,control de peso,N20,Cálculo renal,telefono,Quisiera modificar la hora de mi cita de las 8 a las 11,Quisiera modificar la hora de mi cita de las 8 a las 11,reprogramar_cita,PICHANAKI-TCK-779927,1,0,0,0,12.3,28,22,24.3,1,2026-04-20 00:50:46
Justina Sinche Flores,San Miguel,Justina,Sinche Flores,17,F,88132657,944136897,justina.sinche21@gmail.com,SIS,Mazamari,Medicina General,media,Control prenatal con ecografía,2026-05-04,08:15,manana,completed,alto,3768,Peru,Junín,Chanchamayo,120702,Centro de Salud San Ramón,Centro de Salud,1901,F,2008-06-24,41,Dra. Carmen Ramos López,Medicina General,carmen.ramoslopez@hospitalpichanaki.gob.pe,3768,PICHANAKI-CIT-003768,control,2026-05-04 08:15:00,completed,control prenatal,N39,Infección urinaria,whatsapp,"Buenos días, deseo programar mi cita de control mensual","Buenos días, deseo programar mi cita de control mensual",agendar_cita,PICHANAKI-TCK-882302,0,1,0,1,93.2,0,72,68.7,0,2026-04-27 00:50:46
Sofía Gómez Ortiz,Nueva Esperanza,Sofía,Gómez Ortiz,24,F,76298220,900956096,sofia.gomez76@gmail.com,Privado,Perené,Psicología,baja,Infección urinaria recurrente,2026-05-24,13:00,tarde,no_show,bajo,3769,Peru,Junín,Chanchamayo,120303,Microred Pichanaki,Microred,2618,F,2002-01-09,18,Dra. Dora Paucar Sinche,Psicología,dora.paucarsinche@hospitalpichanaki.gob.pe,3769,PICHANAKI-CIT-003769,primera_vez,2026-05-24 13:00:00,no_show,problemas urinarios,F41,Trastorno de ansiedad,web,"Buenos días, quisiera cambiar la fecha de mi cita por favor","Buenos días, quisiera cambiar la fecha de mi cita por favor",reprogramar_cita,PICHANAKI-TCK-340310,0,0,0,0,21.8,0,25,0.0,0,2026-05-02 00:50:46
Moisés García Huamán,Santa Rosa,Moisés,García Huamán,66,M,93576040,993633854,moises.garcia464@gmail.com,SIS,Pichanaki,Medicina Interna,baja,Inflamación articular en manos y muñecas,2026-07-30,17:30,tarde,cancelled,bajo,3770,Peru,Junín,Chanchamayo,120304,Centro de Salud Perené,Centro de Salud,853,M,1960-04-04,47,Dra. Norma Tapia Córdova,Medicina Interna,norma.tapiacordova@hospitalpichanaki.gob.pe,3770,PICHANAKI-CIT-003770,primera_vez,2026-07-30 17:30:00,cancelled,dolor en articulaciones,K21,Enfermedad por reflujo gastroesofágico,telefono,Cómo puedo saber si mi cita ya fue aprobada,Cómo puedo saber si mi cita ya fue aprobada,consultar_cita,PICHANAKI-TCK-268775,0,1,0,0,0.9,58,104,58.9,0,2026-05-07 00:50:46
Félix Pérez López,Quimiri,Félix,Pérez López,67,M,66743367,913019209,felix.perez916@gmail.com,Privado,Chanchamayo,Urología,alta,Gestante para control mensual,2026-07-02,17:30,tarde,cancelled,bajo,3771,Peru,Junín,Chanchamayo,120302,Puesto de Salud Santo Domingo,Puesto de Salud,1825,M,1958-09-21,44,Dr. Javier López Quispe,Urología,javier.lopezquispe@hospitalpichanaki.gob.pe,3771,PICHANAKI-CIT-003771,primera_vez,2026-07-02 17:30:00,cancelled,control prenatal,N20,Cálculo renal,voz_ia,"Hola, puedo mover mi cita de mañana para la próxima semana","Hola, puedo mover mi cita de mañana para la próxima semana",reprogramar_cita,PICHANAKI-TCK-315189,0,1,0,0,19.7,30,37,15.3,0,2026-04-07 00:50:46
Joel Romero Morales,Cuyani,Joel,Romero Morales,35,M,56420583,995975364,joel.romero434@gmail.com,SIS,Perené,Cardiología,media,Trastorno de sueño y alimentación,2026-05-13,11:15,manana,completed,medio,3772,Peru,Junín,Chanchamayo,120303,Puesto de Salud Santo Domingo,Puesto de Salud,2510,M,1990-06-15,11,Dra. Isabel Reyes Contreras,Cardiología,isabel.reyescontreras@hospitalpichanaki.gob.pe,3772,PICHANAKI-CIT-003772,control,2026-05-13 11:15:00,completed,problemas emocionales,I48,Fibrilación auricular,web,"Hola, necesito saber qué pediatras están atendiendo esta semana","Hola, necesito saber qué pediatras están atendiendo esta semana",consultar_doctor,PICHANAKI-TCK-742221,0,1,0,0,20.0,0,49,12.7,1,2026-04-23 00:50:46
Luz Aguilar Paredes,Puerto Bermúdez,Luz,Aguilar Paredes,44,F,16554015,934747726,luz.aguilar620@gmail.com,SIS,Pichanaki,Ginecología,alta,Fiebre alta desde hace 3 días,2026-06-22,13:15,tarde,cancelled,medio,3773,Peru,Junín,Chanchamayo,120304,Hospital de Pichanaki,Hospital II-1,201,F,1982-02-09,33,Dra. Silvia Campos Vilchez,Ginecología,silvia.camposvilchez@hospitalpichanaki.gob.pe,3773,PICHANAKI-CIT-003773,primera_vez,2026-06-22 13:15:00,cancelled,fiebre,N76,Enfermedad inflamatoria pélvica,web,"Buenos días, quisiera agendar una cita con el médico por favor","Buenos días, quisiera agendar una cita con el médico por favor",agendar_cita,PICHANAKI-TCK-701037,0,0,0,0,1.4,20,108,27.5,1,2026-04-05 00:50:46
Yolanda Sánchez Córdova,Puerto Bermúdez,Yolanda,Sánchez Córdova,72,F,60297538,922083639,yolanda.sanchez405@gmail.com,SIS,Perené,Medicina General,baja,Extracción de pieza dental dañada,2026-05-19,09:30,manana,completed,medio,3774,Peru,Junín,Chanchamayo,120303,Puesto de Salud Alto Cahuapanas,Puesto de Salud,1522,F,1954-04-28,7,Dra. Rosa Salazar Huertas,Medicina General,rosa.salazarhuertas@hospitalpichanaki.gob.pe,3774,PICHANAKI-CIT-003774,control,2026-05-19 09:30:00,completed,problemas dentales,N39,Infección urinaria,telefono,"Ayuda, es una emergencia, mi papá se cayó y no puede moverse","Ayuda, es una emergencia, mi papá se cayó y no puede moverse",emergencia,PICHANAKI-TCK-574467,0,1,1,0,29.4,0,59,29.9,0,2026-05-31 00:50:46
Sofía Ramos Díaz,Villa Progreso,Sofía,Ramos Díaz,23,F,54938024,976654199,sofia.ramos366@gmail.com,EsSalud,Pichanaki,Dermatología,baja,Chequeo general por fatiga constante,2026-07-30,11:30,manana,pending,bajo,3775,Peru,Junín,Chanchamayo,120304,Hospital de Pichanaki,Hospital II-1,2619,F,2002-11-23,35,Dr. César Huamán Llanos,Dermatología,cesar.huamanllanos@hospitalpichanaki.gob.pe,3775,PICHANAKI-CIT-003775,primera_vez,2026-07-30 11:30:00,pending,malestar general,L30,Dermatitis no especificada,web,"Buenos días, quiero consultar si mi cita está confirmada","Buenos días, quiero consultar si mi cita está confirmada",consultar_cita,PICHANAKI-TCK-274995,0,1,0,0,2.3,58,86,31.4,1,2026-04-09 00:50:46
Luis Sinche Sánchez,Shori,Luis,Sinche Sánchez,67,M,65611425,998705823,luis.sinche500@gmail.com,EsSalud,Río Negro,Cardiología,baja,Trastorno de sueño y alimentación,2026-07-01,07:00,manana,cancelled,medio,3776,Peru,Junín,Chanchamayo,120701,Puesto de Salud Santo Domingo,Puesto de Salud,2620,M,1958-09-03,17,Dr. Alberto Ramírez Chávez,Cardiología,alberto.ramirezchavez@hospitalpichanaki.gob.pe,3776,PICHANAKI-CIT-003776,primera_vez,2026-07-01 07:00:00,cancelled,problemas emocionales,I10,Hipertensión esencial,voz_ia,Quisiera cancelar la cita de mi papá porque se siente mal para viajar,Quisiera cancelar la cita de mi papá porque se siente mal para viajar,cancelar_cita,PICHANAKI-TCK-456145,0,1,0,0,52.0,29,21,26.3,0,2026-04-27 00:50:46
Isabel Vilchez Baldeón,Unión Ashaninka,Isabel,Vilchez Baldeón,63,F,64024617,925218209,isabel.vilchez270@gmail.com,EsSalud,San Luis de Shuaro,Endocrinología,baja,Ardor al orinar con fiebre,2026-05-03,12:15,manana,cancelled,bajo,3777,Peru,Junín,Chanchamayo,120305,Centro de Salud San Ramón,Centro de Salud,1673,F,1963-03-23,42,Dra. Yesenia Baldeón Yupanqui,Endocrinología,yesenia.baldeonyupanqui@hospitalpichanaki.gob.pe,3777,PICHANAKI-CIT-003777,primera_vez,2026-05-03 12:15:00,cancelled,problemas urinarios,E11,Diabetes mellitus tipo 2,presencial,"Buenas tardes, me puede dar una cita con la nutricionista para bajar de peso","Buenas tardes, me puede dar una cita con la nutricionista para bajar de peso",agendar_cita,PICHANAKI-TCK-550875,0,1,0,0,32.6,0,24,1.2,0,2026-04-21 00:50:46
Yolanda Cárdenas Rodríguez,San Juan,Yolanda,Cárdenas Rodríguez,42,F,54852536,956727912,yolanda.cardenas249@gmail.com,Privado,Perené,Nutrición,baja,Control de anemia en gestante,2026-06-02,15:45,tarde,pending,medio,3778,Peru,Junín,Chanchamayo,120303,Puesto de Salud Villa Rica,Puesto de Salud,2621,F,1984-01-05,40,Dra. Ruth Campos Untiveros,Nutrición,ruth.camposuntiveros@hospitalpichanaki.gob.pe,3778,PICHANAKI-CIT-003778,control,2026-06-02 15:45:00,pending,anemia,E66,Obesidad,voz_ia,"Me atendieron mal en el laboratorio, quiero presentar mi queja","Me atendieron mal en el laboratorio, quiero presentar mi queja",queja_reclamo,PICHANAKI-TCK-285478,0,1,0,0,18.3,0,102,34.1,1,2026-06-02 00:50:46
Tito Rivera Paucar,Pampa Tigre,Tito,Rivera Paucar,36,M,81417406,967644709,tito.rivera134@gmail.com,EsSalud,Pichanaki,Dermatología,baja,Control de diabetes mellitus tipo 2,2026-05-20,07:30,manana,completed,bajo,3779,Peru,Junín,Chanchamayo,120304,Microred Pichanaki,Microred,2622,M,1989-07-06,29,Dra. Bertha Salazar Córdova,Dermatología,bertha.salazarcordova@hospitalpichanaki.gob.pe,3779,PICHANAKI-CIT-003779,primera_vez,2026-05-20 07:30:00,completed,diabetes,L30,Dermatitis no especificada,web,"Hola, me puede decir a qué hora tengo mi cita mañana","Hola, me puede decir a qué hora tengo mi cita mañana",consultar_cita,PICHANAKI-TCK-294458,0,1,0,0,1.4,0,55,0.0,1,2026-05-24 00:50:46
